K,Fold,Epoch,Batch,Dropout,Train Accuracy,Val Accuracy,Test Accuracy,Train Loss,Val Loss,Precision,Recall,F1_Score_Asli,F1_Score_Palsu,F1_Macro,Confusion_Flat
5,2,10,64,0.2,0.8157343864440918,0.8458234071731567,0.8305489420890808,0.4146374464035034,0.3694618940353393,0.8493354570653676,0.8458233890214797,0.8877302745915885,0.753998476770754,0.8208643756811713,"[[1277, 183], [140, 495]]"
5,3,10,64,0.2,0.8286719918251038,0.7842482328414917,0.801909327507019,0.3892297446727752,0.4665378332138061,0.8297372077103912,0.7842482100238664,0.8282674772036475,0.7098844672657253,0.7690759722346864,"[[1090, 370], [82, 553]]"
5,4,10,64,0.2,0.8350456357002258,0.8338901996612549,0.8424820899963379,0.373550146818161,0.3557253181934356,0.8467699750626501,0.833890214797136,0.8757142857142857,0.7496402877697842,0.8126772867420349,"[[1226, 234], [114, 521]]"
5,5,10,64,0.2,0.5156963467597961,0.3027698099613189,0.3031026124954223,0.693583607673645,0.7638595700263977,0.0916695630121628,0.3027698185291309,0.0,0.4648093841642228,0.2324046920821114,"[[0, 1460], [0, 634]]"
5,1,10,64,0.3,0.8229642510414124,0.8315035700798035,0.8269689679145813,0.3985300660133362,0.3958030641078949,0.8472168972777848,0.8315035799522673,0.8730672419992809,0.7494677075940384,0.8112674747966596,"[[1214, 246], [107, 528]]"
5,2,10,64,0.3,0.8355212807655334,0.8095465302467346,0.7863962054252625,0.3785890340805053,0.422968327999115,0.8548809872197675,0.809546539379475,0.8482312666413084,0.7443946188340808,0.7963129427376946,"[[1115, 345], [54, 581]]"
5,3,10,64,0.3,0.8348553776741028,0.8424820899963379,0.8329355716705322,0.3724614679813385,0.3769353628158569,0.8559026948002703,0.8424821002386634,0.8818897637795275,0.7636103151862464,0.822750039482887,"[[1232, 228], [102, 533]]"
5,4,10,64,0.3,0.8150684833526611,0.8324582576751709,0.8293555974960327,0.4090142250061035,0.3703394830226898,0.843615619017684,0.8324582338902148,0.8752221827230715,0.7450980392156863,0.8101601109693789,"[[1231, 229], [122, 513]]"
5,5,10,64,0.3,0.8345699906349182,0.8366762399673462,0.836515486240387,0.3752698898315429,0.3636292815208435,0.8445766382771417,0.836676217765043,0.879492600422833,0.7466666666666667,0.8130796335447499,"[[1248, 212], [130, 504]]"
5,1,10,64,0.5,0.8311453461647034,0.8233889937400818,0.8066825866699219,0.3805818855762481,0.3835391402244568,0.8540422062594121,0.8233890214797136,0.862759643916914,0.7523427041499331,0.8075511740334236,"[[1163, 297], [73, 562]]"
5,2,10,64,0.5,0.8181126117706299,0.7747016549110413,0.7505966424942017,0.4121094644069671,0.4620689749717712,0.8420238519928028,0.7747016706443914,0.8144654088050315,0.7132442284325637,0.7638548186187977,"[[1036, 424], [48, 587]]"
5,3,10,64,0.5,0.8118340969085693,0.8214797377586365,0.8341288566589355,0.422453910112381,0.4009334146976471,0.8347900447815452,0.8214797136038187,0.8664285714285714,0.7309352517985611,0.7986819116135663,"[[1213, 247], [127, 508]]"
5,4,10,64,0.5,0.7807267904281616,0.7928401231765747,0.8078758716583252,0.4761799275875091,0.4433234333992004,0.819495702737612,0.7928400954653938,0.8406754772393539,0.703956343792633,0.7723159105159935,"[[1145, 315], [119, 516]]"
5,5,10,64,0.5,0.8161149024963379,0.7058261632919312,0.7136037945747375,0.4156947433948517,0.5416687726974487,0.822137516149888,0.7058261700095511,0.7411764705882353,0.6592920353982301,0.7002342529932327,"[[882, 578], [38, 596]]"
5,1,20,16,0.2,0.873192548751831,0.8658711314201355,0.8687350749969482,0.2987148463726043,0.3067416846752167,0.8846212136349787,0.8658711217183771,0.8979295314202688,0.8044537230340988,0.8511916272271838,"[[1236, 224], [57, 578]]"
5,2,20,16,0.2,0.8807077407836914,0.8439140915870667,0.8305489420890808,0.2812009453773498,0.3153614997863769,0.8683271427517687,0.8439140811455847,0.88,0.7767918088737201,0.8283959044368601,"[[1199, 261], [66, 569]]"
5,3,20,16,0.2,0.8844178318977356,0.8353222012519836,0.8556085824966431,0.2840614914894104,0.3541564643383026,0.862269064101654,0.8353221957040573,0.8728345005528935,0.7664184157075152,0.8196264581302044,"[[1184, 276], [69, 566]]"
5,4,20,16,0.2,0.8754756450653076,0.8682577610015869,0.8770883083343506,0.2892387509346008,0.3155920505523681,0.8861099797315086,0.8682577565632458,0.8999274836838289,0.8072625698324022,0.8535950267581156,"[[1241, 219], [57, 578]]"
5,5,20,16,0.2,0.8822298049926758,0.8753581643104553,0.8842481970787048,0.2755696177482605,0.2879262268543243,0.8832096107515426,0.8753581661891118,0.9077412513255568,0.8079470198675497,0.8578441355965533,"[[1284, 176], [85, 549]]"
5,1,20,16,0.3,0.755993127822876,0.3031026124954223,0.3054892718791961,0.4751598536968231,0.7907059788703918,0.0918712014627394,0.3031026252983294,0.0,0.4652014652014652,0.2326007326007326,"[[0, 1460], [0, 635]]"
5,2,20,16,0.3,0.8812785148620605,0.8663484454154968,0.8556085824966431,0.2898111939430237,0.3055610954761505,0.881801306622309,0.8663484486873508,0.8990627253064167,0.8022598870056498,0.8506613061560333,"[[1247, 213], [67, 568]]"
5,3,20,16,0.3,0.8565449118614197,0.8229116797447205,0.8353222012519836,0.3411061763763428,0.364169716835022,0.845373963277637,0.8229116945107399,0.8646479387085005,0.7439613526570048,0.8043046456827527,"[[1185, 275], [96, 539]]"
5,4,20,16,0.3,0.8833714127540588,0.8668257594108582,0.8770883083343506,0.2851243317127228,0.3168326318264007,0.8818135222534914,0.8668257756563246,0.8995318689232985,0.802547770700637,0.8510398198119677,"[[1249, 211], [68, 567]]"
5,5,20,16,0.3,0.8837519288063049,0.873925507068634,0.879474937915802,0.2770984172821045,0.3140970468521118,0.8801505890103194,0.8739255014326648,0.9071729957805909,0.8035714285714286,0.8553722121760097,"[[1290, 170], [94, 540]]"
5,1,20,16,0.5,0.8884132504463196,0.8863961696624756,0.8687350749969482,0.2655411958694458,0.2741590440273285,0.8907155244096574,0.8863961813842482,0.9167832167832168,0.8210526315789474,0.868917924181082,"[[1311, 149], [89, 546]]"
5,2,20,16,0.5,0.8733828067779541,0.8687350749969482,0.8412888050079346,0.295159637928009,0.3013971745967865,0.8777188044097922,0.8687350835322196,0.9025168380007088,0.7991234477720964,0.8508201428864026,"[[1273, 187], [88, 547]]"
5,3,20,16,0.5,0.6396499276161194,0.731742262840271,0.7207637429237366,0.6334792971611023,0.5773932337760925,0.7955796775153703,0.7317422434367542,0.78046875,0.6552147239263804,0.7178417369631902,"[[999, 461], [101, 534]]"
5,4,20,16,0.5,0.8829908967018127,0.8735083341598511,0.8770883083343506,0.2798596918582916,0.3018230497837066,0.8868006294554563,0.8735083532219571,0.9049156799425906,0.8111190306486101,0.8580173552956003,"[[1261, 199], [66, 569]]"
5,5,20,16,0.5,0.8823249340057373,0.8753581643104553,0.8806682825088501,0.2767762541770935,0.3007392287254333,0.8777304017450008,0.8753581661891118,0.9095320623916812,0.7996930161166539,0.8546125392541675,"[[1312, 148], [113, 521]]"
5,1,20,32,0.2,0.877187967300415,0.8563245534896851,0.8496419787406921,0.2977907359600067,0.3273395895957947,0.8820541337321472,0.8563245823389022,0.889134438305709,0.7959322033898305,0.8425333208477698,"[[1207, 253], [48, 587]]"
5,2,20,32,0.2,0.872812032699585,0.8634845018386841,0.8424820899963379,0.3060642778873443,0.310478538274765,0.8770000452501258,0.8634844868735083,0.8974175035868006,0.7960057061340942,0.8467116048604474,"[[1251, 209], [77, 558]]"
5,3,20,32,0.2,0.8735730648040771,0.8381861448287964,0.8496419787406921,0.3048790395259857,0.3695270419120788,0.8646476034717817,0.8381861575178997,0.8751381215469614,0.7701694915254237,0.8226538065361926,"[[1188, 272], [67, 568]]"
5,4,20,32,0.2,0.8379946947097778,0.8281623125076294,0.8484486937522888,0.3716401159763336,0.3825836777687073,0.8552127611005755,0.8281622911694511,0.8673544583640383,0.7560975609756098,0.811726009669824,"[[1177, 283], [77, 558]]"
5,5,20,32,0.2,0.8695776462554932,0.8591213226318359,0.8472553491592407,0.3110167980194092,0.3321600258350372,0.8808541552050241,0.8591212989493792,0.8922177566678845,0.7966919365954515,0.8444548466316679,"[[1221, 239], [56, 578]]"
5,1,20,32,0.3,0.8675799369812012,0.8553699254989624,0.8711217045783997,0.3104524612426758,0.3211812973022461,0.8707885553090361,0.8553699284009546,0.8908894490457328,0.7855626326963907,0.8382260408710618,"[[1237, 223], [80, 555]]"
5,2,20,32,0.3,0.8761415481567383,0.8491646647453308,0.8233889937400818,0.2951773405075073,0.3478304743766784,0.8780157209046431,0.8491646778042959,0.882962962962963,0.7879194630872484,0.8354412130251057,"[[1192, 268], [48, 587]]"
5,3,20,32,0.3,0.8633942008018494,0.8281623125076294,0.843675434589386,0.3286997377872467,0.3889984488487243,0.8555834600350348,0.8281622911694511,0.8672566371681416,0.7564276048714479,0.8118421210197948,"[[1176, 284], [76, 559]]"
5,4,20,32,0.3,0.8647260069847107,0.8472553491592407,0.8627684712409973,0.3198961317539215,0.3398625254631042,0.8709991634456092,0.847255369928401,0.8826979472140762,0.7811217510259918,0.8319098491200341,"[[1204, 256], [64, 571]]"
5,5,20,32,0.3,0.8663432002067566,0.8538681864738464,0.8412888050079346,0.3116553723812103,0.3358839154243469,0.8698250597964065,0.8538681948424068,0.889689978370584,0.7835926449787836,0.8366413116746838,"[[1234, 226], [80, 554]]"
5,1,20,32,0.5,0.873192548751831,0.8763723373413086,0.8806682825088501,0.3080812096595764,0.2912231385707855,0.8802565897745077,0.8763723150357995,0.9096616672479944,0.8042328042328042,0.8569472357403993,"[[1304, 156], [103, 532]]"
5,2,20,32,0.5,0.871004581451416,0.8367542028427124,0.8150358200073242,0.317761093378067,0.3853901624679565,0.872129683521544,0.8367541766109785,0.8719101123595505,0.775,0.8234550561797753,"[[1164, 296], [46, 589]]"
5,3,20,32,0.5,0.866057813167572,0.8362768292427063,0.8484486937522888,0.321977287530899,0.3655033707618713,0.8588892786141624,0.8362768496420048,0.8746803069053708,0.7639366827253957,0.8193084948153833,"[[1197, 263], [80, 555]]"
5,4,20,32,0.5,0.8606354594230652,0.852983295917511,0.8663484454154968,0.3225143551826477,0.3571147620677948,0.883643593619983,0.8529832935560859,0.8855018587360595,0.7946666666666666,0.840084262701363,"[[1191, 269], [39, 596]]"
5,5,20,32,0.5,0.8696727752685547,0.8638968467712402,0.8639618158340454,0.3111028969287872,0.3286409676074981,0.8793221701418363,0.8638968481375359,0.8972972972972973,0.7983014861995754,0.8477993917484363,"[[1245, 215], [70, 564]]"
5,1,20,64,0.2,0.8461757898330688,0.8343675136566162,0.8329355716705322,0.350694864988327,0.3876173794269562,0.8613529016762752,0.8343675417661098,0.8720973092517508,0.7650643195666892,0.8185808144092199,"[[1183, 277], [70, 565]]"
5,2,20,64,0.2,0.8593036532402039,0.8482100367546082,0.8329355716705322,0.3310775756835937,0.3402568697929382,0.8674953202920035,0.8482100238663485,0.8845315904139434,0.7785515320334262,0.8315415612236847,"[[1218, 242], [76, 559]]"
5,3,20,64,0.2,0.8632039427757263,0.810501217842102,0.8412888050079346,0.327519029378891,0.4218184649944305,0.8517717842310052,0.8105011933174224,0.8500188893086513,0.7427090084251459,0.7963639488668985,"[[1125, 335], [62, 573]]"
5,4,20,64,0.2,0.8485540151596069,0.8429594039916992,0.8544152975082397,0.3439793586730957,0.3370025753974914,0.8570767248897688,0.8429594272076373,0.8820365722481176,0.7651677373304783,0.823602154789298,"[[1230, 230], [99, 536]]"
5,5,20,64,0.2,0.8677701950073242,0.8557783961296082,0.8544152975082397,0.3127173483371734,0.3369039595127105,0.8676517234391743,0.8557784145176696,0.8922198429693077,0.7821067821067821,0.8371633125380449,"[[1250, 210], [92, 542]]"
5,1,20,64,0.3,0.8656772971153259,0.8763723373413086,0.8639618158340454,0.3183494806289673,0.306988000869751,0.8797222705039364,0.8763723150357995,0.9098503306648102,0.8033409263477601,0.8565956285062852,"[[1307, 153], [106, 529]]"
5,2,20,64,0.3,0.8616818785667419,0.8415274620056152,0.8317422270774841,0.3302683234214782,0.3636752068996429,0.8695367515626822,0.841527446300716,0.877309682187731,0.7762803234501348,0.8267950028189328,"[[1187, 273], [59, 576]]"
5,3,20,64,0.3,0.858066976070404,0.8381861448287964,0.8520286679267883,0.3341676890850067,0.3585215806961059,0.8564185772354181,0.8381861575178997,0.8773072747014115,0.7624386825508059,0.8198729786261088,"[[1212, 248], [91, 544]]"
5,4,20,64,0.3,0.8584474921226501,0.8324582576751709,0.8424820899963379,0.3263216614723205,0.3575348258018493,0.8690486541255491,0.8324582338902148,0.8682926829268293,0.7698360655737705,0.8190643742502999,"[[1157, 303], [48, 587]]"
5,5,20,64,0.3,0.8694825172424316,0.8677172660827637,0.8508353233337402,0.3098780512809753,0.3166812658309936,0.8821117095552449,0.8677172874880611,0.9003955411722402,0.8031272210376688,0.8517613811049545,"[[1252, 208], [69, 565]]"
5,1,20,64,0.5,0.8569254279136658,0.8463007211685181,0.8353222012519836,0.3387585580348968,0.3424000740051269,0.8663173301589676,0.8463007159904534,0.8829090909090909,0.7763888888888889,0.8296489898989898,"[[1214, 246], [76, 559]]"
5,2,20,64,0.5,0.8736681938171387,0.8606204986572266,0.8377088308334351,0.3114310801029205,0.3157403767108917,0.8759907175548111,0.8606205250596659,0.8948126801152738,0.7934936350777935,0.8441531575965336,"[[1242, 218], [74, 561]]"
5,3,20,64,0.5,0.8657724261283875,0.8458234071731567,0.8747016787528992,0.3261681199073791,0.332130491733551,0.848070506610281,0.8458233890214797,0.8882739536492563,0.7513471901462664,0.8198105718977613,"[[1284, 176], [147, 488]]"
5,4,20,64,0.5,0.8582572340965271,0.8472553491592407,0.8568019270896912,0.3278758823871612,0.3447382152080536,0.8713548027364484,0.847255369928401,0.8826118855465884,0.7814207650273224,0.8320163252869555,"[[1203, 257], [63, 572]]"
5,5,20,64,0.5,0.870814323425293,0.8638968467712402,0.8603818416595459,0.3127902150154114,0.3180862963199615,0.8748273773299178,0.8638968481375359,0.8984681154257214,0.7936278059377263,0.8460479606817238,"[[1261, 199], [86, 548]]"
5,1,30,16,0.2,0.8418949842453003,0.8391408324241638,0.8269689679145813,0.3712886273860931,0.3654868602752685,0.8678166164192318,0.8391408114558473,0.875323714391417,0.773369199731002,0.8243464570612096,"[[1183, 277], [60, 575]]"
5,2,30,16,0.2,0.9003044366836548,0.8735083341598511,0.861575186252594,0.2437975853681564,0.287237286567688,0.8825864366763707,0.8735083532219571,0.9059950336998936,0.8067104303428154,0.8563527320213545,"[[1277, 183], [82, 553]]"
5,3,30,16,0.2,0.8945015072822571,0.852983295917511,0.8723150491714478,0.2593183517456054,0.3152129054069519,0.8717562957409305,0.8529832935560859,0.888243831640058,0.7852161785216178,0.836730005080838,"[[1224, 236], [72, 563]]"
5,4,30,16,0.2,0.896308958530426,0.8687350749969482,0.8747016787528992,0.2435715943574905,0.3068462312221527,0.8845492282864769,0.8687350835322196,0.9007578491519308,0.8062015503875969,0.8534796997697638,"[[1248, 212], [63, 572]]"
5,5,30,16,0.2,0.8951674103736877,0.8605539798736572,0.8675417900085449,0.2440457940101623,0.3290556371212005,0.8714657750433942,0.8605539637058262,0.896011396011396,0.7884057971014493,0.8422085965564227,"[[1258, 202], [90, 544]]"
5,1,30,16,0.3,0.8958333134651184,0.8825775384902954,0.8758949637413025,0.2585561275482178,0.2742771208286285,0.8914909108612491,0.8825775656324583,0.9127040454222852,0.8206997084548106,0.8667018769385479,"[[1286, 174], [72, 563]]"
5,2,30,16,0.3,0.8512176275253296,0.829116940498352,0.8126491904258728,0.3530926704406738,0.376522034406662,0.8643659509973463,0.8291169451073985,0.8660179640718563,0.764163372859025,0.8150906684654406,"[[1157, 303], [55, 580]]"
5,3,30,16,0.3,0.8794710636138916,0.8510739803314209,0.8627684712409973,0.2867410182952881,0.3084299266338348,0.8595034622124159,0.8510739856801909,0.8897526501766785,0.7705882352941177,0.8301704427353981,"[[1259, 201], [111, 524]]"
5,4,30,16,0.3,0.9075342416763306,0.8682577610015869,0.8902148008346558,0.2299569696187973,0.3124752640724182,0.8810387474528834,0.8682577565632458,0.9011461318051576,0.8025751072961373,0.8518606195506475,"[[1258, 202], [74, 561]]"
5,5,30,16,0.3,0.9091514348983764,0.8777459263801575,0.8687350749969482,0.2257073372602462,0.2951566576957702,0.8888615191131449,0.87774594078319,0.9086366880799428,0.8152958152958153,0.861966251687879,"[[1273, 187], [69, 565]]"
5,1,30,16,0.5,0.8972602486610413,0.8811455965042114,0.8699284195899963,0.2450508177280426,0.279806524515152,0.886858569708118,0.881145584725537,0.9125395152792412,0.8145941921072226,0.8635668536932319,"[[1299, 161], [88, 547]]"
5,2,30,16,0.5,0.8928843140602112,0.8510739803314209,0.8389021754264832,0.2549434900283813,0.3436655104160309,0.8818096118384445,0.8510739856801909,0.8840148698884759,0.792,0.8380074349442379,"[[1189, 271], [41, 594]]"
5,3,30,16,0.5,0.8885083794593811,0.8420047760009766,0.8711217045783997,0.269438087940216,0.3733081817626953,0.8705658519310321,0.8420047732696897,0.877543470218276,0.777404169468729,0.8274738198435025,"[[1186, 274], [57, 578]]"
5,4,30,16,0.5,0.8917427659034729,0.8739857077598572,0.8758949637413025,0.2577507793903351,0.3029935956001282,0.8862860256792783,0.8739856801909308,0.905511811023622,0.8108882521489972,0.8582000315863096,"[[1265, 195], [69, 566]]"
5,5,30,16,0.5,0.8577815890312195,0.856733500957489,0.8520286679267883,0.3382725417613983,0.3252429664134979,0.8675111743286559,0.8567335243553008,0.8932384341637011,0.7822931785195936,0.8377658063416473,"[[1255, 205], [95, 539]]"
5,1,30,32,0.2,0.8738584518432617,0.8596658706665039,0.8532219529151917,0.2963004112243652,0.31297567486763,0.8791519074864997,0.8596658711217183,0.893090909090909,0.7958333333333333,0.8444621212121212,"[[1228, 232], [62, 573]]"
5,2,30,32,0.2,0.8655821681022644,0.8558472394943237,0.8377088308334351,0.32325479388237,0.3086904883384704,0.8741863104646624,0.8558472553699285,0.8905003625815808,0.7891061452513967,0.8398032539164888,"[[1228, 232], [70, 565]]"
5,3,30,32,0.2,0.8389459848403931,0.808591902256012,0.8126491904258728,0.3775689303874969,0.4158786833286285,0.845242807734077,0.8085918854415275,0.849756463094792,0.7363576594345825,0.7930570612646872,"[[1134, 326], [75, 560]]"
5,4,30,32,0.2,0.8795661926269531,0.8682577610015869,0.8758949637413025,0.2782197594642639,0.3175387978553772,0.8867516029909034,0.8682577565632458,0.8997821350762527,0.807799442896936,0.8537907889865943,"[[1239, 221], [55, 580]]"
5,5,30,32,0.2,0.8794710636138916,0.8653295040130615,0.8627684712409973,0.2875482439994812,0.3083320260047912,0.867758068017447,0.8653295128939829,0.9022869022869024,0.783410138248848,0.8428485202678753,"[[1302, 158], [124, 510]]"
5,1,30,32,0.3,0.8900304436683655,0.8706443905830383,0.8603818416595459,0.2686077654361725,0.3102374374866485,0.8846129130723412,0.8706443914081146,0.9026230686309736,0.8073916133617626,0.8550073409963681,"[[1256, 204], [67, 568]]"
5,2,30,32,0.3,0.8895547986030579,0.871599018573761,0.8532219529151917,0.2708998620510101,0.2972920536994934,0.8800143133421978,0.871599045346062,0.9047787610619468,0.802930402930403,0.8538545819961749,"[[1278, 182], [87, 548]]"
5,3,30,32,0.3,0.8481734991073608,0.8052505850791931,0.818615734577179,0.3660090267658233,0.4274662435054779,0.8514121810390896,0.8052505966587112,0.8446306169078446,0.7391304347826086,0.7918805258452266,"[[1109, 351], [57, 578]]"
5,4,30,32,0.3,0.8851788640022278,0.8496419787406921,0.8687350749969482,0.2716516256332397,0.3308680355548858,0.876758918828445,0.8496420047732697,0.8837209302325582,0.787305874409183,0.8355134023208706,"[[1197, 263], [52, 583]]"
5,5,30,32,0.3,0.8911719918251038,0.8638968467712402,0.8484486937522888,0.2637603878974914,0.3137201070785522,0.8784337641336242,0.8638968481375359,0.8975188781014024,0.7974413646055437,0.8474801213534731,"[[1248, 212], [73, 561]]"
5,1,30,32,0.5,0.8914573788642883,0.8945107460021973,0.8830549120903015,0.2633713781833648,0.2644479274749756,0.8963264835939787,0.894510739856802,0.923502942194531,0.830130668716372,0.8768168054554515,"[[1334, 126], [95, 540]]"
5,2,30,32,0.5,0.8865106701850891,0.8596658706665039,0.8329355716705322,0.2797445058822632,0.3233272433280945,0.8818562700451062,0.8596658711217183,0.8924652523774689,0.7980769230769231,0.8452710877271961,"[[1220, 240], [54, 581]]"
5,3,30,32,0.5,0.8798515796661377,0.8472553491592407,0.8627684712409973,0.286239743232727,0.3355039656162262,0.8616501558638306,0.847255369928401,0.8851399856424982,0.7720797720797721,0.8286098788611351,"[[1233, 227], [93, 542]]"
5,4,30,32,0.5,0.8681507110595703,0.8744630217552185,0.8818615674972534,0.3038739562034607,0.3018679916858673,0.8840030247686854,0.8744630071599045,0.9065719360568384,0.8087272727272727,0.8576496043920556,"[[1276, 184], [79, 556]]"
5,5,30,32,0.5,0.8833714127540588,0.8677172660827637,0.861575186252594,0.2749943733215332,0.3096388578414917,0.8818211193498748,0.8677172874880611,0.9004671218109953,0.802846975088968,0.8516570484499817,"[[1253, 207], [70, 564]]"
5,1,30,64,0.2,0.8798515796661377,0.8730310201644897,0.861575186252594,0.2890739738941192,0.304700493812561,0.8786375175490542,0.8730310262529833,0.9066666666666666,0.8014925373134328,0.8540796019900497,"[[1292, 168], [98, 537]]"
5,2,30,64,0.2,0.8727169036865234,0.8343675136566162,0.8210023641586304,0.3065771758556366,0.3569657504558563,0.8717389593448386,0.8343675417661098,0.869597895527997,0.7730542838456508,0.821326089686824,"[[1157, 303], [44, 591]]"
5,3,30,64,0.2,0.8795661926269531,0.8420047760009766,0.861575186252594,0.2943491637706756,0.3447132110595703,0.8610480724179861,0.8420047732696897,0.8799419659049692,0.7690160502442428,0.8244790080746061,"[[1213, 247], [84, 551]]"
5,4,30,64,0.2,0.8680555820465088,0.8386634588241577,0.8568019270896912,0.3068890273571014,0.3651409149169922,0.8748093830201193,0.8386634844868736,0.873218304576144,0.7782152230971129,0.8257167638366285,"[[1164, 296], [42, 593]]"
5,5,30,64,0.2,0.8823249340057373,0.8748806118965149,0.8818615674972534,0.2873193919658661,0.2964351177215576,0.8745585010356934,0.874880611270296,0.910457963089542,0.7923930269413629,0.8514254950154525,"[[1332, 128], [134, 500]]"
5,1,30,64,0.3,0.8341894745826721,0.8653938174247742,0.8472553491592407,0.3761133551597595,0.3241254389286041,0.8632391868083316,0.8653937947494034,0.905114401076716,0.7684729064039408,0.8367936537403284,"[[1345, 115], [167, 468]]"
5,2,30,64,0.3,0.8763318061828613,0.8458234071731567,0.8293555974960327,0.3011735677719116,0.3716278970241546,0.876172701926067,0.8458233890214797,0.8800594132937245,0.7842351369405478,0.8321472751171362,"[[1185, 275], [48, 587]]"
5,3,30,64,0.3,0.8805174827575684,0.8396181464195251,0.8556085824966431,0.2923327684402466,0.3410209417343139,0.8609023252928901,0.839618138424821,0.8775510204081632,0.7676348547717843,0.8225929375899738,"[[1204, 256], [80, 555]]"
5,4,30,64,0.3,0.7461948394775391,0.7837708592414856,0.7804296016693115,0.5413771271705627,0.4723463058471679,0.797659595484617,0.7837708830548926,0.8385026737967914,0.6729241877256318,0.7557134307612117,"[[1176, 284], [169, 466]]"
5,5,30,64,0.3,0.8772830963134766,0.8610315322875977,0.861575186252594,0.2925210893154144,0.3195703327655792,0.8803346202757837,0.8610315186246418,0.8942202835332607,0.7974947807933194,0.84585753216329,"[[1230, 230], [61, 573]]"
5,1,30,64,0.5,0.86406010389328,0.8596658706665039,0.8412888050079346,0.3150679469108581,0.3290832340717315,0.8730363275402695,0.8596658711217183,0.8946236559139785,0.79,0.8423118279569892,"[[1248, 212], [82, 553]]"
5,2,30,64,0.5,0.8798515796661377,0.8467780351638794,0.8329355716705322,0.2915787994861603,0.344489574432373,0.875147911117366,0.8467780429594272,0.881243063263041,0.7841291190316073,0.8326860911473242,"[[1191, 269], [52, 583]]"
5,3,30,64,0.5,0.8820395469665527,0.8658711314201355,0.8854415416717529,0.2858228683471679,0.3030445873737335,0.8732916395458162,0.8658711217183771,0.9008818342151677,0.792619926199262,0.8467508802072148,"[[1277, 183], [98, 537]]"
5,4,30,64,0.5,0.868816614151001,0.8706443905830383,0.8806682825088501,0.3098748922348022,0.3089258372783661,0.8813260275051449,0.8706443914081146,0.9034556465977912,0.8040491684743312,0.8537524075360612,"[[1268, 192], [79, 556]]"
5,5,30,64,0.5,0.8795661926269531,0.832855761051178,0.8317422270774841,0.2889772951602936,0.347878634929657,0.862796715413132,0.8328557784145176,0.8702742772424018,0.7651006711409396,0.8176874741916706,"[[1174, 286], [64, 570]]"
10,1,10,16,0.2,0.8666497468948364,0.8568702340126038,0.8515376448631287,0.3138282597064972,0.3266002237796783,0.8711742291758802,0.8568702290076335,0.8922413793103449,0.7869318181818182,0.8395865987460815,"[[621, 109], [41, 277]]"
10,2,10,16,0.2,0.8584474921226501,0.8444656729698181,0.8430540561676025,0.3377798497676849,0.339243084192276,0.8686342272240076,0.8444656488549618,0.880410858400587,0.7776261937244202,0.8290185260625036,"[[600, 130], [33, 285]]"
10,3,10,16,0.2,0.8314730525016785,0.8339694738388062,0.814422070980072,0.3887224495410919,0.361127495765686,0.8554389386193378,0.833969465648855,0.8731778425655977,0.7596685082872928,0.8164231754264453,"[[599, 131], [43, 275]]"
10,4,10,16,0.2,0.8540503978729248,0.8559160232543945,0.8536585569381714,0.34121173620224,0.3296245336532593,0.8602900706705273,0.8559160305343512,0.8946266573621773,0.7722473604826546,0.8334370089224159,"[[641, 89], [62, 256]]"
10,5,10,16,0.2,0.8555724620819092,0.8424068689346313,0.847295880317688,0.3441278040409088,0.3641361594200134,0.8626160749085473,0.8424068767908309,0.88,0.7705146036161336,0.8252573018080668,"[[605, 125], [40, 277]]"
10,6,10,16,0.2,0.8559107184410095,0.8395415544509888,0.8536585569381714,0.3436430096626282,0.3451518714427948,0.8539566406753846,0.839541547277937,0.8794835007173601,0.76,0.8197417503586801,"[[613, 117], [51, 266]]"
10,7,10,16,0.2,0.6665821075439453,0.7793696522712708,0.8006362915039062,0.6141029000282288,0.5126994252204895,0.7834153030396366,0.7793696275071633,0.8396946564885496,0.6462480857580398,0.7429713711232947,"[[605, 125], [106, 211]]"
10,8,10,16,0.2,0.8674953579902649,0.7793696522712708,0.7656415700912476,0.3153885304927826,0.5250335931777954,0.8494735178037642,0.7793696275071633,0.8176795580110497,0.720677146311971,0.7691783521615103,"[[518, 212], [19, 298]]"
10,9,10,16,0.2,0.8659732937812805,0.8643743991851807,0.8451749682426453,0.3135240972042084,0.3179367482662201,0.8911323722486314,0.8643744030563515,0.8951255539143279,0.8081081081081081,0.851616831011218,"[[606, 124], [18, 299]]"
10,10,10,16,0.2,0.8355318903923035,0.8223495483398438,0.8335101008415222,0.3847126960754394,0.3912516832351684,0.8385873348890609,0.8223495702005731,0.8661870503597122,0.7357954545454546,0.8009912524525834,"[[602, 128], [58, 259]]"
10,1,10,16,0.3,0.858870267868042,0.822519063949585,0.8027571439743042,0.3382338583469391,0.4138817489147186,0.8713629045010853,0.8225190839694656,0.8575803981623277,0.7645569620253164,0.811068680093822,"[[560, 170], [16, 302]]"
10,2,10,16,0.3,0.8653813600540161,0.8702290058135986,0.8759278655052185,0.3247781097888946,0.3048233091831207,0.8748890685518745,0.8702290076335878,0.9048951048951048,0.7957957957957958,0.8503454503454504,"[[647, 83], [53, 265]]"
10,3,10,16,0.3,0.8638592958450317,0.8454198241233826,0.8441145420074463,0.3259333074092865,0.3275962769985199,0.871359285679556,0.8454198473282443,0.8807069219440353,0.7804878048780488,0.8305973634110421,"[[598, 132], [30, 288]]"
