K,Fold,Epoch,Batch,Dropout,Train Accuracy,Val Accuracy,Test Accuracy,Train Loss,Val Loss,Precision,Recall,Durasi (detik)
3,2,30,16,0.5,0.8892694115638733,0.862790048122406,0.8898426294326782,0.2701831758022308,0.3163384795188904,0.8721101571273622,0.8627900315095961,760.3831810951233
3,3,30,16,0.5,0.8831050395965576,0.862790048122406,0.8583691120147705,0.2830409109592438,0.3268008232116699,0.8764218272009036,0.8627900315095961,709.9161126613617
3,1,30,32,0.2,0.8770267367362976,0.862829327583313,0.8397710919380188,0.292691022157669,0.3240174353122711,0.8798592060718682,0.8628293241695304,486.1197862625122
3,2,30,32,0.2,0.8721461296081543,0.8215411305427551,0.8454935550689697,0.3101159036159515,0.4095991551876068,0.8522410864328183,0.8215411057003724,498.3867728710175
3,3,30,32,0.2,0.8853881359100342,0.8645087480545044,0.8597997426986694,0.2688811719417572,0.309254914522171,0.8807346696180204,0.8645087367516471,489.6416847705841
3,1,30,32,0.3,0.8783968687057495,0.8599656224250793,0.8426323533058167,0.2859871983528137,0.357534795999527,0.8824633956291283,0.8599656357388317,502.1535532474518
3,2,30,32,0.3,0.8409817218780518,0.8404468894004822,0.8497853875160217,0.3766676485538482,0.3576565980911255,0.8512436166351145,0.8404468633629333,479.7853591442108
3,3,30,32,0.3,0.8472602963447571,0.851045548915863,0.8669527769088745,0.3573844134807586,0.34221351146698,0.8622045195489105,0.8510455456889143,478.55241775512695
3,1,30,32,0.5,0.8817081451416016,0.8722795248031616,0.8612303137779236,0.277822345495224,0.2872312068939209,0.8863364047635381,0.8722794959908362,488.4904932975769
3,2,30,32,0.5,0.8795661926269531,0.8519048690795898,0.8812589645385742,0.2891209721565246,0.3262747526168823,0.8682463555795498,0.8519048983099399,480.79649448394775
3,3,30,32,0.5,0.8768264651298523,0.862790048122406,0.8655221462249756,0.287849485874176,0.3123706877231598,0.8742691134729902,0.8627900315095961,557.342188835144
3,1,30,64,0.2,0.8471112251281738,0.8648338913917542,0.8583691120147705,0.3509751558303833,0.3140010237693786,0.8688158022149223,0.8648339060710195,470.29075813293457
3,2,30,64,0.2,0.8728310465812683,0.8484674692153931,0.8569384813308716,0.3018427789211273,0.3437813222408294,0.861428382613857,0.8484674878258379,446.40705394744873
3,3,30,64,0.2,0.8675799369812012,0.8441707491874695,0.8483548164367676,0.3097462356090545,0.3678905963897705,0.8669943801940277,0.8441707247207104,464.8138496875763
3,1,30,64,0.3,0.8532770276069641,0.8407789468765259,0.832617998123169,0.332849770784378,0.3422761261463165,0.8669587154384275,0.8407789232531501,453.3365614414215
3,2,30,64,0.3,0.8730593323707581,0.8524777889251709,0.8726752400398254,0.3027964830398559,0.3363050520420074,0.8633522797157773,0.8524778000572901,448.7771973609924
3,3,30,64,0.3,0.8745433688163757,0.8599255084991455,0.8683834075927734,0.2990623712539673,0.328679084777832,0.872982425297505,0.8599255227728445,477.9891903400421
3,1,30,64,0.5,0.8458552360534668,0.8502290844917297,0.8311874270439148,0.3554517328739166,0.3509808182716369,0.8677477311306904,0.8502290950744559,528.7149636745453
