K,Fold,Epoch,Batch,Dropout,Label,Precision,Recall,F1-Score,Support
3,2,30,32,0.2,asli,0.9231468849477035,0.83436087135224,0.8765112262521589,2433.0
3,2,30,32,0.2,palsu,0.6880804953560371,0.8402646502835539,0.7565957446808511,1058.0
3,3,30,32,0.2,asli,0.9453477868112015,0.8602548294286889,0.9007962126102862,2433.0
3,3,30,32,0.2,palsu,0.7337509788566954,0.8856332703213611,0.8025695931477516,1058.0
3,1,30,32,0.3,asli,0.9520516366989396,0.8483976992604766,0.8972409298283728,2434.0
3,1,30,32,0.3,palsu,0.7210884353741497,0.9017013232514177,0.8013439731205376,1058.0
3,2,30,32,0.3,asli,0.9564375605033882,0.8121660501438553,0.8784174260946878,2433.0
3,2,30,32,0.3,palsu,0.6792982456140351,0.9149338374291115,0.779701973419251,1058.0
3,3,30,32,0.3,asli,0.9369565217391305,0.885737772297575,0.9106275089795056,2433.0
3,3,30,32,0.3,palsu,0.7665827036104114,0.8629489603024575,0.8119164072921299,1058.0
3,1,30,32,0.5,asli,0.9516053978594695,0.8401807723911258,0.8924285402574733,2434.0
3,1,30,32,0.5,palsu,0.7103499627699181,0.9017013232514177,0.7946688879633486,1058.0
3,2,30,32,0.5,asli,0.9226471852170176,0.8824496506370736,0.9021008403361345,2433.0
3,2,30,32,0.5,palsu,0.7542955326460481,0.8298676748582231,0.7902790279027903,1058.0
3,3,30,32,0.5,asli,0.9391738538356786,0.8503904644471846,0.8925798101811907,2433.0
3,3,30,32,0.5,palsu,0.717391304347826,0.8733459357277883,0.7877237851662404,1058.0
3,1,30,64,0.2,asli,0.9349628982976866,0.8800328677074774,0.9066666666666666,2434.0
3,1,30,64,0.2,palsu,0.7568692756036636,0.8591682419659735,0.8047808764940239,1058.0
3,2,30,64,0.2,asli,0.8965376782077393,0.9046444718454583,0.9005728314238952,2433.0
3,2,30,64,0.2,palsu,0.7760617760617761,0.7599243856332704,0.7679083094555874,1058.0
3,3,30,64,0.2,asli,0.935672514619883,0.854911631730374,0.8934707903780069,2433.0
3,3,30,64,0.2,palsu,0.7216088328075709,0.8648393194706995,0.7867583834909716,1058.0
3,1,30,64,0.3,asli,0.966959215281363,0.7695152013147083,0.8570121253717685,2434.0
3,1,30,64,0.3,palsu,0.6392282958199357,0.9395085066162571,0.7608113279755071,1058.0
3,2,30,64,0.3,asli,0.9393382352941176,0.8401150842581175,0.8869602950748535,2433.0
3,2,30,64,0.3,palsu,0.7041825095057034,0.8752362948960303,0.7804466919511167,1058.0
3,3,30,64,0.3,asli,0.9420289855072463,0.854911631730374,0.896358543417367,2433.0
3,3,30,64,0.3,palsu,0.7248636009353079,0.8790170132325141,0.7945322511747117,1058.0
3,1,30,64,0.5,asli,0.9394760614272809,0.8545603944124898,0.8950086058519794,2434.0
3,1,30,64,0.5,palsu,0.7230046948356808,0.8733459357277883,0.791095890410959,1058.0
3,2,30,64,0.5,asli,0.935278030993619,0.843403205918619,0.8869677977090987,2433.0
3,2,30,64,0.5,palsu,0.7062451811873555,0.8657844990548205,0.7779193205944799,1058.0
3,3,30,64,0.5,asli,0.9360834088848595,0.8487464036169339,0.8902780771718043,2433.0
3,3,30,64,0.5,palsu,0.7136186770428016,0.8667296786389413,0.782757148954332,1058.0
5,1,10,16,0.2,asli,0.9355333844973139,0.834931506849315,0.8823742309084328,1460.0
5,1,10,16,0.2,palsu,0.6957070707070707,0.8677165354330708,0.7722494744218641,635.0
5,2,10,16,0.2,asli,0.9403361344537815,0.7664383561643836,0.8445283018867924,1460.0
5,2,10,16,0.2,palsu,0.6232044198895028,0.8881889763779528,0.7324675324675325,635.0
5,3,10,16,0.2,asli,0.927437641723356,0.8404109589041096,0.8817822493711822,1460.0
5,3,10,16,0.2,palsu,0.6981865284974094,0.8488188976377953,0.7661691542288557,635.0
5,4,10,16,0.2,asli,0.9112252384446075,0.8506849315068493,0.8799149840595112,1460.0
5,4,10,16,0.2,palsu,0.7021857923497268,0.8094488188976378,0.7520117044623262,635.0
5,5,10,16,0.2,asli,0.9468802698145026,0.7691780821917809,0.8488284202569917,1460.0
5,5,10,16,0.2,palsu,0.6288546255506607,0.9006309148264984,0.7405966277561609,634.0
5,1,10,16,0.3,asli,0.9272727272727272,0.8383561643835616,0.8805755395683453,1460.0
5,1,10,16,0.3,palsu,0.6954838709677419,0.8488188976377953,0.7645390070921986,635.0
5,2,10,16,0.3,asli,0.9524603836530442,0.7821917808219178,0.8589695374200828,1460.0
5,2,10,16,0.3,palsu,0.6450892857142857,0.9102362204724409,0.7550620509470934,635.0
5,3,10,16,0.3,asli,0.919793966151582,0.8561643835616438,0.8868393047179851,1460.0
5,3,10,16,0.3,palsu,0.7146739130434783,0.8283464566929134,0.7673231218088986,635.0
5,4,10,16,0.3,asli,0.9338721528288023,0.8705479452054794,0.9010989010989011,1460.0
5,4,10,16,0.3,palsu,0.7425068119891008,0.8582677165354331,0.7962016070124178,635.0
5,5,10,16,0.3,asli,0.9566284779050737,0.8006849315068493,0.8717375093214019,1460.0
5,5,10,16,0.3,palsu,0.6662844036697247,0.916403785488959,0.7715803452855245,634.0
5,1,10,16,0.5,asli,0.9433817903596021,0.8445205479452055,0.8912179255511384,1460.0
5,1,10,16,0.5,palsu,0.7119289340101523,0.8834645669291339,0.7884750527055516,635.0
5,2,10,16,0.5,asli,0.9301972685887708,0.8397260273972603,0.8826493880489561,1460.0
5,2,10,16,0.5,palsu,0.6988416988416989,0.8551181102362204,0.7691218130311614,635.0
5,3,10,16,0.5,asli,0.9426551453260016,0.821917808219178,0.8781558726673985,1460.0
5,3,10,16,0.5,palsu,0.683698296836983,0.8850393700787401,0.7714481811942348,635.0
5,4,10,16,0.5,asli,0.0,0.0,0.0,1460.0
5,4,10,16,0.5,palsu,0.3031026252983294,1.0,0.4652014652014652,635.0
5,5,10,16,0.5,asli,0.9285187914517318,0.863013698630137,0.8945686900958466,1460.0
5,5,10,16,0.5,palsu,0.728629579375848,0.8470031545741324,0.7833698030634574,634.0
5,1,10,32,0.2,asli,0.9499596448748991,0.8061643835616439,0.8721748795850315,1460.0
5,1,10,32,0.2,palsu,0.669392523364486,0.9023622047244094,0.7686116700201208,635.0
5,2,10,32,0.2,asli,0.9324324324324325,0.8506849315068493,0.8896848137535817,1460.0
5,2,10,32,0.2,palsu,0.7142857142857143,0.8582677165354331,0.7796852646638054,635.0
5,3,10,32,0.2,asli,0.9322033898305084,0.791095890410959,0.8558725453871804,1460.0
5,3,10,32,0.2,palsu,0.6436915887850467,0.8677165354330708,0.7391012743125419,635.0
5,4,10,32,0.2,asli,0.9237421383647799,0.8047945205479452,0.8601756954612005,1460.0
5,4,10,32,0.2,palsu,0.6537059538274606,0.8472440944881889,0.7379972565157751,635.0
5,5,10,32,0.2,asli,0.938319198149576,0.8335616438356165,0.8828436706565107,1460.0
5,5,10,32,0.2,palsu,0.6951066499372648,0.8738170347003155,0.7742837176799441,634.0
5,1,10,32,0.3,asli,0.9459029435163087,0.8143835616438356,0.87523003312477,1460.0
5,1,10,32,0.3,palsu,0.6766109785202864,0.8929133858267716,0.769857433808554,635.0
5,2,10,32,0.3,asli,0.9047619047619048,0.8458904109589042,0.8743362831858407,1460.0
5,2,10,32,0.3,palsu,0.6917808219178082,0.7952755905511811,0.73992673992674,635.0
5,3,10,32,0.3,asli,0.9279423538831065,0.7938356164383562,0.8556662975267626,1460.0
5,3,10,32,0.3,palsu,0.6442080378250591,0.8582677165354331,0.7359891964888589,635.0
5,4,10,32,0.3,asli,0.9381270903010034,0.7684931506849315,0.8448795180722891,1460.0
5,4,10,32,0.3,palsu,0.6240266963292548,0.8834645669291339,0.7314211212516297,635.0
5,5,10,32,0.3,asli,0.9525341914722446,0.810958904109589,0.8760636330003699,1460.0
5,5,10,32,0.3,palsu,0.6756756756756757,0.9069400630914827,0.7744107744107744,634.0
